tokens,down_kernel,up_kernel,dispatch,us_per_mixer,us_per_graph,gflops,gbps
256,down_m8,up_m2,up,80.048,7.8,20958.9,147.4
256,down_m8,up_m2,combine,37.707,3.7,0.0,625.7
256,down_m8,up_m2,block,526.063,51.0,,
256,down_m8,up_m4,norm,29.352,2.8,0.0,535.9
256,down_m8,up_m4,down,378.461,36.7,4654.7,32.0
256,down_m8,up_m4,up,83.211,8.1,20162.3,141.8
256,down_m8,up_m4,combine,41.001,4.0,0.0,575.4
256,down_m8,up_m4,block,532.025,51.6,,
256,down_m8,up_m8,norm,29.247,2.8,0.0,537.8
256,down_m8,up_m8,down,377.203,36.6,4670.2,32.1
256,down_m8,up_m8,up,106.030,10.3,15823.1,111.3
256,down_m8,up_m8,combine,42.470,4.1,0.0,555.5
256,down_m8,up_m8,block,554.950,53.8,,
512,down_m1,up_m1,norm,58.870,5.7,0.0,534.4
512,down_m1,up_m1,down,261.000,25.3,13498.9,66.5
512,down_m1,up_m1,up,235.486,22.8,14249.0,72.4
512,down_m1,up_m1,combine,67.848,6.6,0.0,695.5
512,down_m1,up_m1,block,623.204,60.5,,
512,down_m1,up_m2,norm,55.041,5.3,0.0,571.5
512,down_m1,up_m2,down,261.401,25.4,13478.2,66.4
512,down_m1,up_m2,up,152.550,14.8,21995.7,111.7
512,down_m1,up_m2,combine,68.051,6.6,0.0,693.4
512,down_m1,up_m2,block,537.043,52.1,,
512,down_m1,up_m4,norm,55.262,5.4,0.0,569.2
512,down_m1,up_m4,down,261.476,25.4,13474.3,66.4
512,down_m1,up_m4,up,142.290,13.8,23581.7,119.8
512,down_m1,up_m4,combine,68.067,6.6,0.0,693.2
512,down_m1,up_m4,block,527.095,51.1,,
512,down_m1,up_m8,norm,55.200,5.4,0.0,569.9
512,down_m1,up_m8,down,260.801,25.3,13509.2,66.6
512,down_m1,up_m8,up,160.160,15.5,20950.6,106.4
512,down_m1,up_m8,combine,70.767,6.9,0.0,666.8
512,down_m1,up_m8,block,546.928,53.1,,
512,down_m2,up_m1,norm,54.721,5.3,0.0,574.9
512,down_m2,up_m1,down,255.394,24.8,13795.2,68.0
512,down_m2,up_m1,up,235.280,22.8,14261.5,72.4
512,down_m2,up_m1,combine,67.894,6.6,0.0,695.0
512,down_m2,up_m1,block,613.289,59.5,,
512,down_m2,up_m2,norm,55.160,5.4,0.0,570.3
512,down_m2,up_m2,down,255.311,24.8,13799.7,68.0
512,down_m2,up_m2,up,155.613,15.1,21562.7,109.5
512,down_m2,up_m2,combine,68.015,6.6,0.0,693.8
512,down_m2,up_m2,block,534.099,51.8,,
512,down_m2,up_m4,norm,55.112,5.3,0.0,570.8
512,down_m2,up_m4,down,254.466,24.7,13845.5,68.2
512,down_m2,up_m4,up,143.015,13.9,23462.2,119.1
512,down_m2,up_m4,combine,67.942,6.6,0.0,694.5
512,down_m2,up_m4,block,520.535,50.5,,
512,down_m2,up_m8,norm,55.260,5.4,0.0,569.3
512,down_m2,up_m8,down,254.732,24.7,13831.1,68.2
512,down_m2,up_m8,up,161.846,15.7,20732.3,105.3
512,down_m2,up_m8,combine,71.059,6.9,0.0,664.0
512,down_m2,up_m8,block,542.897,52.7,,
512,down_m4,up_m1,norm,54.720,5.3,0.0,574.9
512,down_m4,up_m1,down,305.186,29.6,11544.5,56.9
512,down_m4,up_m1,up,235.238,22.8,14264.0,72.4
512,down_m4,up_m1,combine,68.042,6.6,0.0,693.5
512,down_m4,up_m1,block,663.186,64.3,,
512,down_m4,up_m2,norm,55.048,5.3,0.0,571.5
512,down_m4,up_m2,down,305.087,29.6,11548.2,56.9
512,down_m4,up_m2,up,154.276,15.0,21749.6,110.4
512,down_m4,up_m2,combine,68.017,6.6,0.0,693.7
512,down_m4,up_m2,block,582.428,56.5,,
512,down_m4,up_m4,norm,54.765,5.3,0.0,574.4
512,down_m4,up_m4,down,315.681,30.6,11160.7,55.0
512,down_m4,up_m4,up,141.984,13.8,23632.5,120.0
512,down_m4,up_m4,combine,67.926,6.6,0.0,694.7
512,down_m4,up_m4,block,580.356,56.3,,
512,down_m4,up_m8,norm,54.429,5.3,0.0,578.0
512,down_m4,up_m8,down,343.951,33.4,10243.4,50.5
512,down_m4,up_m8,up,161.849,15.7,20731.9,105.3
512,down_m4,up_m8,combine,70.014,6.8,0.0,673.9
512,down_m4,up_m8,block,630.243,61.1,,
512,down_m8,up_m1,norm,54.464,5.3,0.0,577.6
512,down_m8,up_m1,down,393.846,38.2,8945.7,44.1
512,down_m8,up_m1,up,236.634,23.0,14179.9,72.0
512,down_m8,up_m1,combine,67.920,6.6,0.0,694.7
512,down_m8,up_m1,block,752.864,73.0,,
512,down_m8,up_m2,norm,55.101,5.3,0.0,570.9
512,down_m8,up_m2,down,382.417,37.1,9213.0,45.4
512,down_m8,up_m2,up,152.802,14.8,21959.4,111.5
512,down_m8,up_m2,combine,68.034,6.6,0.0,693.6
512,down_m8,up_m2,block,658.354,63.9,,
512,down_m8,up_m4,norm,55.045,5.3,0.0,571.5
512,down_m8,up_m4,down,379.150,36.8,9292.4,45.8
512,down_m8,up_m4,up,142.023,13.8,23626.1,120.0
512,down_m8,up_m4,combine,67.909,6.6,0.0,694.8
512,down_m8,up_m4,block,644.127,62.5,,
512,down_m8,up_m8,norm,55.381,5.4,0.0,568.0
512,down_m8,up_m8,down,390.634,37.9,9019.2,44.5
512,down_m8,up_m8,up,159.185,15.4,21078.9,107.0
512,down_m8,up_m8,combine,71.540,6.9,0.0,659.6
512,down_m8,up_m8,block,676.740,65.6,,
1024,down_m1,up_m1,norm,378.511,36.7,0.0,166.2
1024,down_m1,up_m1,down,350.341,34.0,20113.1,79.5
1024,down_m1,up_m1,up,488.377,47.4,13741.2,56.4
1024,down_m1,up_m1,combine,555.998,53.9,0.0,169.7
1024,down_m1,up_m1,block,1773.227,172.0,,
1024,down_m1,up_m2,norm,377.390,36.6,0.0,166.7
1024,down_m1,up_m2,down,349.567,33.9,20157.6,79.7
1024,down_m1,up_m2,up,340.973,33.1,19681.6,80.7
1024,down_m1,up_m2,combine,554.385,53.8,0.0,170.2
1024,down_m1,up_m2,block,1622.315,157.4,,
1024,down_m1,up_m4,norm,377.226,36.6,0.0,166.8
1024,down_m1,up_m4,down,362.223,35.1,19453.3,76.9
1024,down_m1,up_m4,up,348.976,33.9,19230.2,78.9
1024,down_m1,up_m4,combine,555.604,53.9,0.0,169.9
1024,down_m1,up_m4,block,1644.029,159.5,,
1024,down_m1,up_m8,norm,377.836,36.7,0.0,166.5
1024,down_m1,up_m8,down,349.635,33.9,20153.7,79.7
1024,down_m1,up_m8,up,437.454,42.4,15340.8,62.9
1024,down_m1,up_m8,combine,557.605,54.1,0.0,169.2
1024,down_m1,up_m8,block,1722.530,167.1,,
1024,down_m2,up_m1,norm,377.427,36.6,0.0,166.7
1024,down_m2,up_m1,down,271.377,26.3,25965.5,102.6
1024,down_m2,up_m1,up,488.467,47.4,13738.7,56.4
1024,down_m2,up_m1,combine,557.085,54.0,0.0,169.4
1024,down_m2,up_m1,block,1694.356,164.4,,
1024,down_m2,up_m2,norm,377.357,36.6,0.0,166.7
1024,down_m2,up_m2,down,271.181,26.3,25984.2,102.7
1024,down_m2,up_m2,up,340.832,33.1,19689.7,80.8
1024,down_m2,up_m2,combine,556.983,54.0,0.0,169.4
1024,down_m2,up_m2,block,1546.353,150.0,,
1024,down_m2,up_m4,norm,378.726,36.7,0.0,166.1
1024,down_m2,up_m4,down,271.694,26.4,25935.2,102.5
1024,down_m2,up_m4,up,351.548,34.1,19089.5,78.3
1024,down_m2,up_m4,combine,558.784,54.2,0.0,168.9
1024,down_m2,up_m4,block,1560.752,151.4,,
1024,down_m2,up_m8,norm,377.546,36.6,0.0,166.6
1024,down_m2,up_m8,down,272.950,26.5,25815.8,102.0
1024,down_m2,up_m8,up,436.964,42.4,15358.0,63.0
1024,down_m2,up_m8,combine,556.118,53.9,0.0,169.7
1024,down_m2,up_m8,block,1643.578,159.4,,
1024,down_m4,up_m1,norm,377.435,36.6,0.0,166.7
1024,down_m4,up_m1,down,364.374,35.3,19338.5,76.4
1024,down_m4,up_m1,up,483.516,46.9,13879.3,56.9
1024,down_m4,up_m1,combine,557.831,54.1,0.0,169.2
1024,down_m4,up_m1,block,1783.156,173.0,,
1024,down_m4,up_m2,norm,377.109,36.6,0.0,166.8
1024,down_m4,up_m2,down,315.841,30.6,22310.1,88.2
1024,down_m4,up_m2,up,340.598,33.0,19703.2,80.8
1024,down_m4,up_m2,combine,557.800,54.1,0.0,169.2
1024,down_m4,up_m2,block,1591.348,154.4,,
1024,down_m4,up_m4,norm,377.437,36.6,0.0,166.7
1024,down_m4,up_m4,down,327.676,31.8,21504.3,85.0
1024,down_m4,up_m4,up,350.891,34.0,19125.3,78.4
1024,down_m4,up_m4,combine,557.643,54.1,0.0,169.2
1024,down_m4,up_m4,block,1613.647,156.5,,
1024,down_m4,up_m8,norm,377.647,36.6,0.0,166.6
1024,down_m4,up_m8,down,315.145,30.6,22359.3,88.4
1024,down_m4,up_m8,up,436.467,42.3,15375.5,63.1
1024,down_m4,up_m8,combine,557.715,54.1,0.0,169.2
1024,down_m4,up_m8,block,1686.974,163.6,,
1024,down_m8,up_m1,norm,377.387,36.6,0.0,166.7
1024,down_m8,up_m1,down,389.904,37.8,18072.2,71.4
1024,down_m8,up_m1,up,485.078,47.1,13834.7,56.7
1024,down_m8,up_m1,combine,555.122,53.8,0.0,170.0
1024,down_m8,up_m1,block,1807.491,175.3,,
1024,down_m8,up_m2,norm,377.055,36.6,0.0,166.9
1024,down_m8,up_m2,down,388.167,37.7,18153.1,71.8
1024,down_m8,up_m2,up,340.292,33.0,19721.0,80.9
1024,down_m8,up_m2,combine,557.910,54.1,0.0,169.2
1024,down_m8,up_m2,block,1663.424,161.4,,
1024,down_m8,up_m4,norm,377.507,36.6,0.0,166.7
1024,down_m8,up_m4,down,389.334,37.8,18098.7,71.5
1024,down_m8,up_m4,up,349.919,33.9,19178.4,78.7
1024,down_m8,up_m4,combine,555.494,53.9,0.0,169.9
1024,down_m8,up_m4,block,1672.254,162.2,,
1024,down_m8,up_m8,norm,377.289,36.6,0.0,166.8
1024,down_m8,up_m8,down,391.469,38.0,18000.0,71.1
1024,down_m8,up_m8,up,436.359,42.3,15379.3,63.1
1024,down_m8,up_m8,combine,557.948,54.1,0.0,169.1
1024,down_m8,up_m8,block,1763.065,171.0,,
2048,down_m1,up_m1,norm,725.890,70.4,0.0,173.3
2048,down_m1,up_m1,down,785.257,76.2,17946.8,62.2
2048,down_m1,up_m1,up,947.287,91.9,14168.6,51.2
2048,down_m1,up_m1,combine,1337.088,129.7,0.0,141.2
2048,down_m1,up_m1,block,3795.522,368.2,,
2048,down_m1,up_m2,norm,725.086,70.3,0.0,173.5
2048,down_m1,up_m2,down,787.184,76.4,17902.9,62.0
2048,down_m1,up_m2,up,638.211,61.9,21030.3,76.0
2048,down_m1,up_m2,combine,1336.397,129.6,0.0,141.2
2048,down_m1,up_m2,block,3486.878,338.2,,
2048,down_m1,up_m4,norm,726.102,70.4,0.0,173.3
2048,down_m1,up_m4,down,787.837,76.4,17888.0,62.0
2048,down_m1,up_m4,up,647.793,62.8,20719.2,74.9
2048,down_m1,up_m4,combine,1338.176,129.8,0.0,141.0
2048,down_m1,up_m4,block,3499.908,339.5,,
2048,down_m1,up_m8,norm,725.423,70.4,0.0,173.5
2048,down_m1,up_m8,down,782.029,75.9,18020.9,62.4
2048,down_m1,up_m8,up,793.582,77.0,16912.9,61.1
2048,down_m1,up_m8,combine,1338.492,129.8,0.0,141.0
2048,down_m1,up_m8,block,3639.526,353.0,,
2048,down_m2,up_m1,norm,725.498,70.4,0.0,173.4
2048,down_m2,up_m1,down,492.244,47.7,28629.8,99.2
2048,down_m2,up_m1,up,960.535,93.2,13973.2,50.5
2048,down_m2,up_m1,combine,1336.202,129.6,0.0,141.3
2048,down_m2,up_m1,block,3514.479,340.9,,
2048,down_m2,up_m2,norm,725.006,70.3,0.0,173.6
2048,down_m2,up_m2,down,472.906,45.9,29800.6,103.2
2048,down_m2,up_m2,up,644.171,62.5,20835.7,75.3
2048,down_m2,up_m2,combine,1340.650,130.0,0.0,140.8
2048,down_m2,up_m2,block,3182.733,308.7,,
2048,down_m2,up_m4,norm,725.800,70.4,0.0,173.4
2048,down_m2,up_m4,down,492.263,47.7,28628.7,99.2
2048,down_m2,up_m4,up,648.152,62.9,20707.8,74.8
2048,down_m2,up_m4,combine,1335.371,129.5,0.0,141.3
2048,down_m2,up_m4,block,3201.586,310.6,,
2048,down_m2,up_m8,norm,725.226,70.3,0.0,173.5
2048,down_m2,up_m8,down,472.124,45.8,29849.9,103.4
2048,down_m2,up_m8,up,794.701,77.1,16889.1,61.0
2048,down_m2,up_m8,combine,1338.426,129.8,0.0,141.0
2048,down_m2,up_m8,block,3330.477,323.1,,
2048,down_m4,up_m1,norm,726.147,70.4,0.0,173.3
2048,down_m4,up_m1,down,457.266,44.4,30819.8,106.8
2048,down_m4,up_m1,up,962.790,93.4,13940.5,50.4
2048,down_m4,up_m1,combine,1336.103,129.6,0.0,141.3
2048,down_m4,up_m1,block,3482.306,337.8,,
2048,down_m4,up_m2,norm,725.374,70.4,0.0,173.5
2048,down_m4,up_m2,down,472.648,45.8,29816.8,103.3
2048,down_m4,up_m2,up,644.617,62.5,20821.3,75.2
2048,down_m4,up_m2,combine,1337.418,129.7,0.0,141.1
2048,down_m4,up_m2,block,3180.057,308.5,,
2048,down_m4,up_m4,norm,726.076,70.4,0.0,173.3
2048,down_m4,up_m4,down,467.216,45.3,30163.5,104.5
2048,down_m4,up_m4,up,657.250,63.8,20421.1,73.8
2048,down_m4,up_m4,combine,1336.891,129.7,0.0,141.2
2048,down_m4,up_m4,block,3187.433,309.2,,
2048,down_m4,up_m8,norm,725.160,70.3,0.0,173.5
2048,down_m4,up_m8,down,469.529,45.5,30014.9,104.0
2048,down_m4,up_m8,up,794.335,77.1,16896.9,61.1
2048,down_m4,up_m8,combine,1339.042,129.9,0.0,141.0
2048,down_m4,up_m8,block,3328.066,322.8,,
2048,down_m8,up_m1,norm,725.433,70.4,0.0,173.5
2048,down_m8,up_m1,down,588.936,57.1,23929.4,82.9
2048,down_m8,up_m1,up,971.939,94.3,13809.3,49.9
2048,down_m8,up_m1,combine,1336.711,129.7,0.0,141.2
2048,down_m8,up_m1,block,3623.019,351.4,,
2048,down_m8,up_m2,norm,725.468,70.4,0.0,173.4
2048,down_m8,up_m2,down,588.821,57.1,23934.0,82.9
2048,down_m8,up_m2,up,643.976,62.5,20842.0,75.3
2048,down_m8,up_m2,combine,1333.382,129.3,0.0,141.6
2048,down_m8,up_m2,block,3291.647,319.3,,
2048,down_m8,up_m4,norm,725.531,70.4,0.0,173.4
2048,down_m8,up_m4,down,589.221,57.2,23917.8,82.9
2048,down_m8,up_m4,up,649.304,63.0,20671.0,74.7
2048,down_m8,up_m4,combine,1336.089,129.6,0.0,141.3
2048,down_m8,up_m4,block,3300.145,320.1,,
2048,down_m8,up_m8,norm,726.270,70.4,0.0,173.3
2048,down_m8,up_m8,down,587.818,57.0,23974.9,83.1
2048,down_m8,up_m8,up,798.493,77.5,16808.9,60.7
2048,down_m8,up_m8,combine,1335.802,129.6,0.0,141.3
2048,down_m8,up_m8,block,3448.383,334.5,,
